n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,2.85,63.4,45.0,0.5,2026-08-28 14:35,2026-08-28 14:55,1.35436,1.35752,-32.3,-899.53,19.95,15.53,0.0,-919.48,ATR stop,99080.52
2,BUY,1.84,48.8,45.0,0.5,2026-09-02 15:35,2026-09-02 16:30,1.35032,1.34964,-7.6,-126.17,12.88,8.48,0.0,-139.05,chop scratch,98941.47
3,BUY,1.4,44.0,45.0,0.4,2026-09-03 08:15,2026-09-03 09:20,1.35023,1.34942,-8.8,-113.93,9.8,6.55,0.0,-123.73,chop scratch,98817.74
4,BUY,1.12,41.9,47.6,0.333,2026-09-03 13:40,2026-09-03 14:35,1.35117,1.35011,-11.2,-117.82,7.84,5.92,0.0,-125.66,ATR stop,98692.08
5,SELL,0.81,38.4,52.0,0.286,2026-09-04 13:35,2026-09-04 13:45,1.35077,1.35237,-16.7,-129.77,5.67,4.35,0.0,-135.44,ATR stop,98556.64
6,BUY,1.2,37.9,52.3,0.25,2026-09-08 13:35,2026-09-08 14:10,1.35569,1.35419,-15.7,-179.94,8.4,6.5,0.0,-188.34,ATR stop,98368.3
7,BUY,1.12,34.3,52.5,0.222,2026-09-09 08:10,2026-09-09 08:40,1.35508,1.35429,-8.7,-89.07,7.84,5.38,0.0,-96.91,ATR stop,98271.4
8,SELL,1.06,34.7,52.7,0.2,2026-09-09 10:40,2026-09-09 11:15,1.3538,1.35476,-10.3,-101.58,7.42,5.66,0.0,-109.0,ATR stop,98162.39
