n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,19.44,63.8,45.0,0.5,2026-09-18 12:35,2026-09-18 17:00,1.40097,1.39954,-10.9,-1992.07,136.08,69.86,0.0,-2128.15,session flatten,97871.85
2,BUY,17.8,57.6,45.0,0.4,2026-09-21 10:25,2026-09-22 19:45,1.40206,1.40594,26.8,4915.67,124.6,62.12,-12.82,4778.26,time stop,102650.11
