n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,6.76,65.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:30,1.16207,1.16193,0.7,93.0,47.32,36.19,0.0,45.68,trail stop,100045.68
2,SELL,6.09,68.2,45.0,0.6,2026-09-11 12:05,2026-09-11 13:45,1.15953,1.15953,-0.6,5.22,42.63,31.32,0.0,-37.41,ATR stop,100008.27
3,SELL,9.96,64.9,45.0,0.5,2026-09-14 08:45,2026-09-14 11:00,1.1554,1.15407,12.6,1325.31,69.72,54.15,0.0,1255.59,trail stop,101263.86
4,SELL,10.69,74.0,45.0,0.5,2026-09-14 11:45,2026-09-14 13:20,1.15409,1.15474,-7.2,-696.26,74.83,49.51,0.0,-771.09,ATR stop,100492.77
5,BUY,10.63,70.9,46.5,0.429,2026-09-15 15:45,2026-09-15 16:45,1.1544,1.15398,-4.9,-443.26,74.41,65.9,0.0,-517.67,ATR stop,99975.1
