n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.16,60.1,45.0,0.5,2026-09-09 07:00,2026-09-09 08:20,153.21921,153.46144,-0.2,-25.26,1.12,0.55,0.0,-26.38,chop scratch,99973.62
2,SELL,0.16,58.1,45.0,0.5,2026-09-09 13:45,2026-09-09 14:20,153.26208,153.31475,-0.0,-5.5,1.12,0.59,0.0,-6.62,ATR stop,99967.01
3,SELL,0.16,61.4,45.0,0.5,2026-09-10 00:05,2026-09-10 00:35,153.54353,153.62219,-0.1,-8.19,1.12,0.53,0.0,-9.31,chop scratch,99957.69
4,SELL,0.16,63.0,45.0,0.5,2026-09-11 07:00,2026-09-11 07:35,154.10529,154.18037,-0.1,-7.79,1.12,0.53,0.0,-8.91,chop scratch,99948.78
5,SELL,0.16,59.9,45.0,0.5,2026-09-11 09:40,2026-09-11 12:30,154.13957,154.13356,-0.0,0.62,1.12,0.75,0.0,-0.5,ATR stop,99948.29
6,SELL,0.16,60.0,45.0,0.5,2026-09-16 07:45,2026-09-16 09:50,154.9146,155.1493,-0.2,-24.2,1.12,0.5,0.0,-25.32,ATR stop,99922.96
7,SELL,0.16,61.8,45.0,0.5,2026-09-17 07:45,2026-09-17 12:40,155.64651,155.67359,-0.0,-2.78,1.12,0.52,0.0,-3.9,ATR stop,99919.06
8,SELL,0.15,65.1,45.0,0.5,2026-09-22 11:15,2026-09-22 12:55,157.15488,157.30443,-0.1,-14.26,1.05,0.45,0.0,-15.31,chop scratch,99903.75
