n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,4.86,65.6,45.0,0.5,2026-09-10 10:10,2026-09-10 12:35,0.81044,0.81437,47.6,2345.74,34.02,32.78,0.0,2311.72,ATR target,102311.72
2,BUY,4.28,78.1,45.0,0.6,2026-09-10 12:50,2026-09-10 14:20,0.81313,0.81117,-24.8,-1030.19,29.96,27.8,0.0,-1060.15,ATR stop,101251.57
