n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,0.02,62.7,45.0,0.5,2026-09-10 13:50,2026-09-10 14:20,154.10354,153.88934,-0.1,-2.78,0.14,0.07,0.0,-2.92,chop scratch,99997.08
2,SELL,0.01,57.5,45.0,0.4,2026-09-11 14:45,2026-09-11 16:10,153.51548,153.71322,-0.1,-1.29,0.07,0.03,0.0,-1.36,chop scratch,99995.72
3,SELL,0.03,57.4,45.0,0.333,2026-09-16 08:15,2026-09-16 09:20,155.02729,155.11611,-0.1,-1.72,0.21,0.1,0.0,-1.93,chop scratch,99993.79
4,SELL,0.02,54.9,47.9,0.286,2026-09-17 08:15,2026-09-17 09:50,155.80575,155.72534,0.0,1.03,0.14,0.06,0.0,0.89,trail stop,99994.68
