n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,20.0,64.7,45.0,0.5,2026-09-17 12:50,2026-09-17 21:55,0.71229,0.71099,-13.8,-2613.59,140.0,94.3,0.0,-2753.59,ATR stop,97246.41
2,SELL,20.0,60.3,45.0,0.4,2026-09-22 09:00,2026-09-23 17:45,0.71082,0.70439,63.6,12856.19,140.0,98.23,7.2,12723.39,trail stop,109969.8
