n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,0.16,63.2,45.0,0.5,2026-09-10 11:30,2026-09-10 12:40,154.11908,154.40744,0.2,29.88,1.12,0.5,0.0,28.76,trail stop,100028.76
2,BUY,0.16,65.7,45.0,0.5,2026-09-10 13:50,2026-09-10 14:20,154.10354,153.88934,-0.1,-22.27,1.12,0.54,0.0,-23.39,chop scratch,100005.37
3,SELL,0.16,60.4,45.0,0.6,2026-09-11 07:00,2026-09-11 07:45,154.10529,154.23741,-0.1,-13.71,1.12,0.53,0.0,-14.83,chop scratch,99990.54
4,SELL,0.16,56.7,46.7,0.5,2026-09-11 14:45,2026-09-11 16:10,153.51548,153.71322,-0.1,-20.58,1.12,0.51,0.0,-21.7,chop scratch,99968.84
5,BUY,0.16,63.4,51.4,0.429,2026-09-14 03:45,2026-09-14 09:05,154.08223,154.4737,0.2,40.54,1.12,0.51,0.0,39.42,time stop,100008.26
6,SELL,0.16,57.1,46.7,0.5,2026-09-16 07:40,2026-09-16 09:00,154.94451,155.1231,-0.1,-18.42,1.12,0.49,0.0,-19.54,ATR stop,99988.72
7,SELL,0.16,56.3,51.3,0.444,2026-09-17 07:05,2026-09-17 08:05,155.59023,155.83363,-0.2,-24.99,1.12,0.56,0.0,-26.11,ATR stop,99962.61
8,BUY,0.16,58.3,51.9,0.4,2026-09-18 02:45,2026-09-18 03:20,156.18231,156.95841,0.5,79.11,1.12,0.54,0.0,77.99,ATR target,100040.6
9,BUY,0.15,60.8,47.2,0.455,2026-09-18 07:10,2026-09-18 10:55,157.03871,157.74362,0.4,67.03,1.05,0.5,0.0,65.98,trail stop,100106.58
