n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.1,61.6,45.0,0.5,2026-08-28 14:40,2026-08-28 16:30,0.71773,0.71645,12.2,12.85,0.7,0.45,0.0,12.15,trail stop,100012.15
2,BUY,0.1,61.7,45.0,0.5,2026-09-03 08:20,2026-09-03 09:30,0.71823,0.71853,2.4,3.05,0.7,0.5,0.0,2.35,trail stop,100014.5
3,BUY,0.1,61.8,45.0,0.5,2026-09-03 13:10,2026-09-03 13:15,0.72087,0.71995,-9.9,-9.16,0.7,0.5,0.0,-9.86,ATR stop,100004.64
4,BUY,0.1,65.8,45.0,0.5,2026-09-03 13:50,2026-09-03 14:45,0.71962,0.71912,-5.7,-5.0,0.7,0.49,0.0,-5.7,chop scratch,99998.95
5,BUY,0.1,60.0,45.0,0.5,2026-09-04 15:55,2026-09-04 17:00,0.72128,0.72086,-4.9,-4.19,0.7,0.5,0.0,-4.89,session flatten,99994.05
6,BUY,0.1,60.4,45.0,0.5,2026-09-08 13:45,2026-09-08 14:50,0.72274,0.7227,-1.1,-0.39,0.7,0.56,0.0,-1.09,ATR stop,99992.97
7,BUY,0.1,57.9,45.0,0.5,2026-09-09 14:00,2026-09-09 15:00,0.72332,0.72217,-12.2,-11.48,0.7,0.68,0.0,-12.18,ATR stop,99980.79
