n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,2.6,55.7,45.0,0.5,2026-09-10 10:50,2026-09-10 12:25,1.38185,1.38106,-6.4,-147.82,18.2,9.66,0.0,-166.02,chop scratch,99833.98
2,BUY,0.91,49.9,45.0,0.5,2026-09-10 12:35,2026-09-10 13:45,1.38346,1.38136,-15.9,-137.91,6.37,3.53,0.0,-144.28,chop scratch,99689.7
3,BUY,1.22,43.4,45.0,0.4,2026-09-11 09:45,2026-09-11 15:05,1.38504,1.38778,19.1,241.34,8.54,4.44,0.0,232.8,time stop,99922.5
4,BUY,1.18,53.5,45.8,0.4,2026-09-11 15:10,2026-09-11 15:55,1.38819,1.38644,-13.3,-148.8,8.26,4.13,0.0,-157.06,chop scratch,99765.44
5,BUY,1.22,45.6,50.5,0.5,2026-09-14 08:10,2026-09-14 11:15,1.38865,1.38867,-0.5,2.19,8.54,4.48,0.0,-6.35,ATR stop,99759.09
6,BUY,0.68,50.5,51.1,0.333,2026-09-14 14:40,2026-09-14 16:00,1.3913,1.39094,-3.2,-17.33,4.76,2.47,0.0,-22.09,chop scratch,99737.0
7,BUY,0.76,41.0,51.6,0.429,2026-09-17 14:25,2026-09-17 14:45,1.3975,1.39809,3.5,32.09,5.32,2.7,0.0,26.77,trend flip,99763.77
8,BUY,1.26,48.3,46.7,0.5,2026-09-17 14:55,2026-09-17 16:30,1.3983,1.39843,0.2,11.52,8.82,4.34,0.0,2.7,chop scratch,99766.47
