n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,6.02,56.6,45.0,0.5,2026-09-10 12:30,2026-09-10 12:35,0.7168,0.71603,-8.5,-466.85,42.14,42.73,0.0,-508.99,ATR stop,99491.01
2,BUY,2.43,52.5,45.0,0.4,2026-09-10 12:45,2026-09-10 13:05,0.7172,0.7166,-6.7,-144.74,17.01,10.81,0.0,-161.75,trend flip,99329.26
3,BUY,2.8,51.1,45.0,0.333,2026-09-11 12:45,2026-09-11 13:10,0.71802,0.71799,-1.0,-8.62,19.6,12.71,0.0,-28.22,ATR stop,99301.04
4,BUY,2.3,47.5,47.6,0.5,2026-09-14 14:55,2026-09-14 17:20,0.7127,0.71453,17.6,419.89,16.1,11.62,0.0,403.79,trail stop,99704.83
5,BUY,4.54,52.5,50.6,0.286,2026-09-17 12:30,2026-09-17 12:45,0.71255,0.71191,-7.1,-290.87,31.78,20.02,0.0,-322.65,ATR stop,99382.18
6,BUY,2.02,49.9,51.2,0.6,2026-09-17 12:55,2026-09-17 13:05,0.7124,0.71175,-7.2,-130.29,14.14,9.83,0.0,-144.43,ATR stop,99237.75
