n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,5.18,63.1,45.0,0.5,2026-09-10 13:40,2026-09-10 14:35,1.16221,1.16228,-1.4,-37.38,36.26,27.02,0.0,-73.64,ATR stop,99926.36
2,SELL,1.92,59.6,45.0,0.4,2026-09-10 15:15,2026-09-10 15:50,1.16012,1.16169,-16.3,-299.98,13.44,10.06,0.0,-313.42,ATR stop,99612.93
3,SELL,2.48,53.4,45.0,0.333,2026-09-11 13:05,2026-09-11 13:35,1.15924,1.15931,-1.5,-19.44,17.36,12.0,0.0,-36.8,gui stop,99576.13
