n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,20.0,65.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:45,1.16215,1.1595,25.7,5288.02,140.0,116.03,0.0,5148.02,"profit spike  $2,733 → $5,573  (2.04× this cycle)",105148.02
2,SELL,2.22,68.9,45.0,0.6,2026-09-11 11:25,2026-09-11 14:45,1.15961,1.15878,7.6,183.56,15.54,13.72,0.0,168.02,trail stop,105316.05
3,SELL,9.81,74.4,45.0,0.667,2026-09-14 08:05,2026-09-14 11:25,1.15611,1.15437,16.7,1706.95,68.67,63.75,0.0,1638.28,trail stop,106954.33
4,SELL,12.79,80.0,44.3,0.714,2026-09-14 12:20,2026-09-14 13:15,1.15384,1.15471,-9.4,-1115.74,89.53,66.96,0.0,-1205.27,ATR stop,105749.06
