n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.1,61.3,45.0,0.5,2026-08-28 14:40,2026-08-28 16:50,0.71773,0.7166,10.6,11.33,0.7,0.43,0.0,10.63,trail stop,100010.63
2,BUY,0.1,57.5,45.0,0.5,2026-09-01 02:10,2026-09-01 03:00,0.71763,0.71714,-5.6,-4.89,0.7,0.5,0.0,-5.59,chop scratch,100005.03
3,BUY,0.1,62.0,45.0,0.5,2026-09-03 08:20,2026-09-03 10:10,0.71823,0.71822,-0.7,-0.04,0.7,0.49,0.0,-0.74,ATR stop,100004.3
4,BUY,0.1,66.3,45.0,0.5,2026-09-03 13:25,2026-09-03 13:45,0.72009,0.71917,-9.8,-9.12,0.7,0.47,0.0,-9.82,ATR stop,99994.48
5,BUY,0.1,59.8,45.0,0.5,2026-09-04 15:55,2026-09-04 17:00,0.72128,0.72086,-4.9,-4.19,0.7,0.5,0.0,-4.89,session flatten,99989.59
6,BUY,0.1,61.0,45.0,0.5,2026-09-08 13:45,2026-09-08 14:50,0.72274,0.7227,-1.1,-0.39,0.7,0.56,0.0,-1.09,ATR stop,99988.5
7,BUY,0.1,58.1,45.0,0.5,2026-09-09 14:00,2026-09-09 15:00,0.72332,0.72217,-12.2,-11.48,0.7,0.68,0.0,-12.18,ATR stop,99976.32
