n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,4.49,67.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:55,1.35169,1.35303,-14.1,-602.73,31.43,21.77,0.0,-634.16,ATR stop,99365.84
2,BUY,2.79,58.8,45.0,0.5,2026-09-11 15:25,2026-09-11 17:00,1.35255,1.35184,-7.8,-197.44,19.53,13.47,0.0,-216.97,session flatten,99148.86
