n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.49,62.9,45.0,0.5,2026-09-10 13:40,2026-09-10 14:35,1.16221,1.16228,-1.4,-3.54,3.43,2.56,0.0,-6.97,ATR stop,9993.03
2,SELL,0.18,59.4,45.0,0.4,2026-09-10 15:15,2026-09-10 15:50,1.16012,1.16169,-16.3,-28.12,1.26,0.94,0.0,-29.38,ATR stop,9963.65
3,SELL,0.22,50.1,45.0,0.333,2026-09-11 11:45,2026-09-11 14:45,1.1596,1.15878,7.5,18.06,1.54,1.41,0.0,16.52,trail stop,9980.17
4,SELL,0.5,55.9,46.2,0.429,2026-09-14 08:05,2026-09-14 11:25,1.15571,1.15437,12.7,66.98,3.5,2.92,0.0,63.48,trail stop,10043.65
5,SELL,0.71,62.8,45.4,0.5,2026-09-15 08:35,2026-09-15 08:55,1.15287,1.15348,-6.8,-43.5,4.97,3.74,0.0,-48.47,ATR stop,9995.19
6,SELL,0.25,57.7,46.3,0.444,2026-09-15 09:50,2026-09-15 10:20,1.15364,1.15396,-3.9,-8.05,1.75,1.3,0.0,-9.8,chop scratch,9985.38
7,BUY,0.27,62.6,46.9,0.4,2026-09-16 10:15,2026-09-16 10:45,1.15474,1.15398,-8.3,-20.58,1.89,1.41,0.0,-22.47,ATR stop,9962.91
8,BUY,0.2,53.9,47.5,0.364,2026-09-17 09:55,2026-09-17 10:50,1.14743,1.14693,-5.7,-10.04,1.4,1.04,0.0,-11.44,chop scratch,9951.47
9,BUY,0.17,51.2,52.0,0.333,2026-09-17 13:10,2026-09-17 13:35,1.14772,1.14682,-9.6,-15.16,1.19,0.88,0.0,-16.35,ATR stop,9935.12
