n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,2.45,61.2,45.0,0.5,2026-09-10 12:30,2026-09-10 13:55,0.85893,0.85897,-0.2,12.66,17.15,15.87,0.0,-4.49,scalp scratch,99995.51
2,BUY,2.05,59.9,45.0,0.5,2026-09-10 14:00,2026-09-10 15:00,0.85947,0.85939,-1.6,-19.01,14.35,11.86,0.0,-33.36,scalp scratch,99962.15
3,SELL,1.07,61.7,45.0,0.5,2026-09-11 13:00,2026-09-11 14:00,0.85784,0.85829,-5.9,-55.25,7.49,6.63,0.0,-62.74,scalp scratch,99899.42
4,BUY,0.88,61.6,45.0,0.5,2026-09-17 12:10,2026-09-17 15:00,0.85805,0.85988,20.7,188.03,6.16,5.38,0.0,181.87,trail stop,100081.29
5,BUY,1.75,63.8,45.0,0.5,2026-09-17 15:05,2026-09-17 16:05,0.86002,0.86013,0.5,20.62,12.25,9.69,0.0,8.37,scalp scratch,100089.66
