n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,4.71,57.2,45.0,0.5,2026-09-10 08:10,2026-09-10 12:30,0.8099,0.81381,47.3,2262.96,32.97,40.22,0.0,2229.99,ATR target,102229.99
2,BUY,5.69,73.2,45.0,0.5,2026-09-10 12:35,2026-09-10 12:45,0.81459,0.81272,-23.7,-1307.71,39.83,40.6,0.0,-1347.54,ATR stop,100882.45
3,BUY,5.16,69.7,45.0,0.4,2026-09-10 12:55,2026-09-10 14:20,0.8131,0.81117,-24.5,-1228.04,36.12,32.26,0.0,-1264.16,ATR stop,99618.3
