n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,5.9,62.2,45.0,0.5,2026-09-11 13:50,2026-09-11 14:45,1.15929,1.15878,4.5,304.48,41.3,37.72,0.0,263.18,trail stop,100263.18
2,SELL,8.61,65.7,45.0,0.5,2026-09-14 08:05,2026-09-14 11:25,1.15611,1.15437,16.7,1498.15,60.27,55.96,0.0,1437.88,trail stop,101701.06
3,SELL,15.44,72.8,45.0,0.6,2026-09-14 12:20,2026-09-14 13:15,1.15384,1.15471,-9.4,-1346.91,108.08,80.83,0.0,-1454.99,ATR stop,100246.07
