n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,6.7,63.6,45.0,0.5,2026-09-11 12:45,2026-09-11 13:35,0.85792,0.8584,-6.3,-375.58,46.9,39.94,0.0,-422.48,chop scratch,99577.52
2,BUY,2.27,61.4,45.0,0.4,2026-09-17 15:55,2026-09-17 17:00,0.86016,0.85944,-9.1,-190.13,15.89,12.93,0.0,-206.02,ATR stop,99371.5
