n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,8.89,63.3,45.0,0.5,2026-09-10 13:50,2026-09-10 14:55,1.16207,1.16081,11.9,1117.1,62.23,48.81,0.0,1054.87,trail stop,101054.87
2,SELL,9.09,68.5,45.0,0.5,2026-09-11 12:05,2026-09-11 13:45,1.15953,1.15953,-0.6,7.79,63.63,46.75,0.0,-55.84,ATR stop,100999.03
3,SELL,11.86,67.5,45.0,0.4,2026-09-11 14:35,2026-09-11 14:45,1.1592,1.15878,3.5,502.19,83.02,78.95,0.0,419.17,trail stop,101418.2
4,SELL,20.0,68.4,45.0,0.5,2026-09-14 08:05,2026-09-14 11:25,1.15582,1.15437,13.8,2898.24,140.0,121.68,0.0,2758.24,trail stop,104176.44
5,SELL,16.72,72.8,41.8,0.571,2026-09-15 08:35,2026-09-15 08:55,1.15287,1.15348,-6.8,-1024.31,117.04,87.99,0.0,-1141.35,ATR stop,103035.08
