n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,10.35,65.8,45.0,0.5,2026-09-11 08:05,2026-09-11 08:30,0.85859,0.8591,-6.6,-607.02,72.45,64.83,0.0,-679.47,ATR stop,99320.53
2,SELL,4.7,58.9,45.0,0.5,2026-09-11 12:45,2026-09-11 13:35,0.85792,0.8584,-6.3,-263.47,32.9,28.02,0.0,-296.37,chop scratch,99024.16
3,BUY,4.13,54.9,45.0,0.4,2026-09-15 08:35,2026-09-15 09:45,0.85616,0.85578,-5.1,-183.33,28.91,23.58,0.0,-212.24,chop scratch,98811.92
4,BUY,3.73,49.3,48.1,0.5,2026-09-16 08:55,2026-09-16 09:45,0.85672,0.85654,-2.9,-81.74,26.11,20.33,0.0,-107.85,chop scratch,98704.07
5,BUY,4.05,50.4,52.6,0.333,2026-09-16 12:55,2026-09-16 16:25,0.85724,0.85765,4.0,189.75,28.35,22.25,0.0,161.4,trail stop,98865.48
