n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,4.08,65.6,45.0,0.5,2026-09-10 10:10,2026-09-10 12:35,0.81044,0.81437,47.6,1969.26,28.56,27.52,0.0,1940.7,ATR target,101940.7
2,BUY,3.84,79.0,45.0,0.6,2026-09-10 13:45,2026-09-10 14:25,0.8123,0.8116,-9.3,-330.88,26.88,23.37,0.0,-357.76,chop scratch,101582.94
3,BUY,12.65,68.0,45.0,0.5,2026-09-15 15:45,2026-09-15 16:45,0.81919,0.81865,-7.3,-836.72,88.55,73.48,0.0,-925.27,chop scratch,100657.67
4,SELL,8.23,67.1,47.3,0.429,2026-09-17 14:40,2026-09-17 15:20,0.82306,0.82437,-16.5,-1300.66,57.61,52.62,0.0,-1358.27,ATR stop,99299.4
