n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,17.69,65.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:45,1.16205,1.1595,24.7,4499.44,123.83,102.7,0.0,4375.61,"profit spike  $2,239 → $4,751  (2.12× this cycle)",104375.61
2,SELL,0.99,68.9,45.0,0.6,2026-09-11 14:40,2026-09-11 14:45,1.15749,1.15878,-13.6,-127.54,6.93,8.74,0.0,-134.47,ATR stop,104241.13
3,SELL,0.58,58.6,45.0,0.5,2026-09-14 14:35,2026-09-14 16:20,1.1534,1.15361,-2.9,-12.58,4.06,3.59,0.0,-16.64,ATR stop,104224.5
4,SELL,0.52,57.6,46.5,0.4,2026-09-16 14:25,2026-09-16 16:50,1.15294,1.15417,-13.0,-63.95,3.64,2.85,0.0,-67.59,ATR stop,104156.9
5,BUY,0.11,55.4,51.3,0.333,2026-09-18 11:00,2026-09-18 12:35,1.14844,1.14748,-10.3,-10.55,0.77,0.6,0.0,-11.32,ATR stop,104145.58
