n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,5.11,63.2,45.0,0.5,2026-09-10 13:40,2026-09-10 14:35,1.16221,1.16228,-1.4,-36.88,35.77,26.66,0.0,-72.65,ATR stop,99927.35
2,SELL,4.03,59.7,45.0,0.4,2026-09-11 13:05,2026-09-11 14:45,1.15924,1.15878,3.9,184.03,28.21,25.53,0.0,155.82,trail stop,100083.17
3,SELL,13.69,63.9,45.0,0.5,2026-09-14 08:45,2026-09-14 11:25,1.1554,1.15437,9.6,1409.6,95.83,75.76,0.0,1313.77,trail stop,101396.94
4,SELL,14.77,70.8,44.9,0.5,2026-09-14 13:05,2026-09-14 13:25,1.15416,1.15489,-8.1,-1091.81,103.39,72.68,0.0,-1195.2,ATR stop,100201.74
5,SELL,13.1,63.8,46.1,0.571,2026-09-15 08:40,2026-09-15 08:55,1.15275,1.15348,-7.9,-948.21,91.7,70.51,0.0,-1039.91,ATR stop,99161.83
6,BUY,2.19,60.0,46.9,0.5,2026-09-15 15:45,2026-09-15 16:45,1.1544,1.15398,-4.9,-91.32,15.33,13.58,0.0,-106.65,ATR stop,99055.18
7,BUY,2.15,54.8,47.5,0.444,2026-09-16 08:50,2026-09-16 09:50,1.15471,1.15469,-0.9,-3.97,15.05,11.49,0.0,-19.02,ATR stop,99036.16
8,BUY,2.05,52.5,52.0,0.4,2026-09-17 09:05,2026-09-17 09:50,1.14795,1.14708,-9.5,-179.96,14.35,11.86,0.0,-194.31,ATR stop,98841.86
