n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,9.35,62.4,45.0,0.5,2026-09-10 13:10,2026-09-10 14:35,1.16225,1.16228,-1.0,-26.92,65.45,50.04,0.0,-92.37,ATR stop,99907.63
2,SELL,3.12,64.9,45.0,0.4,2026-09-11 15:00,2026-09-11 15:30,1.16,1.16,-0.8,-1.76,21.84,14.24,0.0,-23.6,trend flip,99884.02
3,SELL,4.19,64.2,45.0,0.333,2026-09-15 09:15,2026-09-15 09:50,1.15357,1.15382,-3.2,-105.37,29.33,21.57,0.0,-134.7,chop scratch,99749.32
4,SELL,2.45,56.8,48.1,0.286,2026-09-15 11:55,2026-09-15 14:15,1.15365,1.15399,-4.0,-81.7,17.15,11.88,0.0,-98.85,chop scratch,99650.47
5,BUY,2.63,57.2,52.7,0.25,2026-09-16 10:55,2026-09-16 11:55,1.15403,1.15381,-2.9,-56.94,18.41,12.23,0.0,-75.35,chop scratch,99575.12
6,SELL,2.78,53.3,53.2,0.222,2026-09-16 13:30,2026-09-16 15:45,1.15386,1.15389,-1.0,-8.22,19.46,13.78,0.0,-27.68,ATR stop,99547.44
7,BUY,2.08,54.9,53.6,0.2,2026-09-17 09:15,2026-09-17 09:50,1.14802,1.14708,-10.2,-196.86,14.56,11.74,0.0,-211.42,ATR stop,99336.03
