n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,0.16,64.4,45.0,0.5,2026-09-18 02:35,2026-09-18 03:20,156.17219,156.95841,0.5,80.14,1.12,0.53,0.0,79.02,ATR target,100079.02
2,BUY,0.15,65.7,45.0,0.5,2026-09-18 07:00,2026-09-18 10:55,156.88834,157.74362,0.5,81.32,1.05,0.47,0.0,80.27,trail stop,100159.29
3,BUY,0.15,66.0,45.0,0.6,2026-09-18 11:40,2026-09-18 13:05,157.86441,157.66145,-0.1,-19.31,1.05,0.49,0.0,-20.36,chop scratch,100138.94
