n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,3.32,55.3,45.0,0.5,2026-09-10 11:05,2026-09-10 12:25,1.38218,1.38106,-8.8,-268.43,23.24,12.67,0.0,-291.67,chop scratch,99708.33
2,BUY,1.11,52.5,45.0,0.4,2026-09-10 12:45,2026-09-10 13:45,1.38263,1.38136,-9.8,-101.31,7.77,4.08,0.0,-109.08,chop scratch,99599.25
3,BUY,1.73,46.7,45.0,0.5,2026-09-11 10:55,2026-09-11 16:00,1.38616,1.38626,0.0,12.94,12.11,6.03,0.0,0.83,trail stop,99600.08
4,BUY,1.48,47.8,45.9,0.6,2026-09-14 08:45,2026-09-14 11:35,1.38955,1.38853,-8.0,-108.31,10.36,5.57,0.0,-118.67,chop scratch,99481.41
5,BUY,0.97,41.9,50.5,0.5,2026-09-14 12:35,2026-09-14 14:40,1.391,1.39108,-0.1,6.06,6.79,3.7,0.0,-0.73,ATR stop,99480.68
6,BUY,1.18,44.1,51.0,0.429,2026-09-15 13:25,2026-09-15 13:55,1.39235,1.39071,-12.5,-139.18,8.26,4.28,0.0,-147.44,chop scratch,99333.23
7,BUY,1.06,40.1,51.4,0.375,2026-09-18 08:05,2026-09-18 09:50,1.39968,1.39948,-2.2,-15.46,7.42,3.8,0.0,-22.88,chop scratch,99310.35
