n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,4.48,64.6,45.0,0.5,2026-08-28 14:40,2026-08-28 14:55,0.71773,0.7189,-12.3,-521.62,31.36,19.69,0.0,-552.98,ATR stop,99447.02
2,SELL,2.37,56.2,45.0,0.4,2026-08-28 15:55,2026-08-28 16:50,0.71655,0.7166,-1.2,-12.17,16.59,10.52,0.0,-28.76,ATR stop,99418.25
3,BUY,2.39,54.1,45.0,0.333,2026-09-01 14:55,2026-09-01 16:10,0.71576,0.71576,-0.8,-1.97,16.73,12.45,0.0,-18.7,ATR stop,99399.56
4,BUY,2.24,49.7,47.9,0.5,2026-09-03 08:45,2026-09-03 10:30,0.71874,0.71802,-7.9,-162.23,15.68,10.55,0.0,-177.91,ATR stop,99221.65
5,BUY,2.05,52.1,52.4,0.286,2026-09-03 13:25,2026-09-03 13:45,0.72009,0.71917,-9.8,-186.88,14.35,9.55,0.0,-201.23,ATR stop,99020.42
