n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,12.75,65.6,45.0,0.5,2026-09-11 15:00,2026-09-11 15:30,1.16,1.16,-0.8,-7.21,89.25,58.21,0.0,-96.46,chop scratch,99903.54
2,SELL,10.09,59.7,45.0,0.5,2026-09-14 08:05,2026-09-14 11:25,1.15611,1.15437,16.7,1755.67,70.63,65.57,0.0,1685.04,trail stop,101588.58
3,SELL,0.27,67.1,45.0,0.4,2026-09-15 08:35,2026-09-15 09:25,1.15287,1.15397,-11.7,-29.79,1.89,1.31,0.0,-31.68,ATR stop,101556.89
4,BUY,7.65,65.7,47.2,0.333,2026-09-16 10:15,2026-09-16 10:45,1.15474,1.15398,-8.3,-583.24,53.55,40.09,0.0,-636.79,ATR stop,100920.1
5,SELL,9.89,56.8,52.7,0.6,2026-09-16 14:50,2026-09-16 18:00,1.15359,1.15385,-3.3,-260.78,69.23,48.15,0.0,-330.01,session flatten,100590.09
