n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,3.23,67.9,45.0,0.5,2026-09-10 13:50,2026-09-10 14:55,1.35169,1.35303,-14.1,-433.59,22.61,15.66,0.0,-456.2,ATR stop,99543.8
2,BUY,2.54,56.1,45.0,0.5,2026-09-11 07:55,2026-09-11 08:25,1.35173,1.35092,-8.8,-206.26,17.78,12.56,0.0,-224.04,ATR stop,99319.76
3,BUY,1.57,52.8,45.0,0.4,2026-09-11 15:25,2026-09-11 17:00,1.35255,1.35184,-7.8,-111.11,10.99,7.58,0.0,-122.1,session flatten,99197.66
4,SELL,2.01,47.6,48.1,0.5,2026-09-14 07:20,2026-09-14 09:20,1.34957,1.34824,12.6,267.27,14.07,10.26,0.0,253.2,trail stop,99450.86
5,SELL,1.79,54.3,51.1,0.333,2026-09-14 10:40,2026-09-14 11:00,1.34825,1.3492,-10.2,-170.09,12.53,9.12,0.0,-182.62,ATR stop,99268.24
6,BUY,1.96,46.0,51.7,0.6,2026-09-15 13:20,2026-09-15 14:00,1.34856,1.34884,2.1,54.85,13.72,10.05,0.0,41.13,trail stop,99309.37
