n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,18.69,63.8,45.0,0.5,2026-09-18 12:35,2026-09-18 14:30,1.40097,1.4003,-5.5,-905.53,130.83,64.81,0.0,-1036.36,chop scratch,98963.64
2,BUY,8.48,58.5,45.0,0.4,2026-09-21 10:25,2026-09-21 11:25,1.40206,1.40062,-11.0,-870.49,59.36,30.24,0.0,-929.85,chop scratch,98033.79
