n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,2.2,64.8,45.0,0.5,2026-09-10 14:05,2026-09-10 15:05,0.71675,0.71735,-6.7,-131.61,15.4,10.32,0.0,-147.01,scalp scratch,99852.99
2,SELL,2.33,64.6,45.0,0.5,2026-09-10 15:10,2026-09-10 17:10,0.71732,0.71712,1.3,47.23,16.31,11.14,0.0,30.92,scalp scratch,99883.91
3,BUY,2.43,64.0,45.0,0.5,2026-09-11 12:40,2026-09-11 13:40,0.71771,0.71768,-1.0,-8.25,17.01,11.77,0.0,-25.26,ATR stop,99858.65
4,BUY,1.59,63.8,45.0,0.5,2026-09-11 13:45,2026-09-11 14:45,0.71828,0.71732,-10.3,-152.59,11.13,7.45,0.0,-163.72,ATR stop,99694.93
5,SELL,1.15,63.3,45.0,0.5,2026-09-14 15:00,2026-09-14 15:20,0.71282,0.71366,-9.2,-97.21,8.05,5.06,0.0,-105.26,ATR stop,99589.67
6,SELL,1.13,67.2,45.0,0.5,2026-09-22 08:45,2026-09-22 08:50,0.71084,0.71189,-11.2,-118.71,7.91,5.68,0.0,-126.62,ATR stop,99463.06
