n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,8.7,63.5,45.0,0.5,2026-09-10 13:55,2026-09-10 15:10,0.7167,0.7175,-8.7,-697.55,60.9,38.88,0.0,-758.45,ATR stop,99241.55
2,SELL,4.01,55.1,45.0,0.4,2026-09-14 08:00,2026-09-14 09:00,0.71383,0.71338,3.8,181.98,28.07,18.91,0.0,153.91,trail stop,99395.46
3,SELL,5.2,60.7,45.0,0.5,2026-09-14 12:20,2026-09-14 13:15,0.71277,0.71174,9.6,534.74,36.4,25.58,0.0,498.34,trail stop,99893.8
4,SELL,5.6,65.3,44.8,0.5,2026-09-18 12:40,2026-09-18 15:15,0.7117,0.71128,3.5,233.99,39.2,27.81,0.0,194.79,trail stop,100088.59
