n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,20.0,64.7,45.0,0.5,2026-09-17 12:50,2026-09-17 21:55,0.71229,0.71099,-13.8,-2613.59,140.0,94.3,0.0,-2753.59,ATR stop,97246.41
2,SELL,9.97,60.3,45.0,0.4,2026-09-22 09:00,2026-09-23 11:40,0.71082,0.70688,38.7,3924.85,69.79,51.61,3.59,3858.65,ATR target,101105.05
3,SELL,20.0,69.3,45.0,0.5,2026-09-23 13:40,2026-09-23 14:50,0.70562,0.70527,2.7,688.39,140.0,126.31,0.0,548.39,"hold-risk 0.96  float $754  peak $3,633  giveback 79%  roc +3.32 jump +2.99  d$/bar -381  giveback 79%",101653.45
4,SELL,20.0,72.8,45.0,0.6,2026-09-23 15:15,2026-09-24 04:50,0.70433,0.70405,2.1,565.08,140.0,104.75,2.4,427.48,"hold-risk 0.93  float $622  peak $4,181  giveback 85%  roc +5.05 jump +1.85  d$/bar -247  giveback 85%",102080.92
5,SELL,0.29,72.1,41.8,0.667,2026-09-24 15:20,2026-09-24 16:15,0.70141,0.70341,-20.7,-58.02,2.03,1.85,0.0,-60.05,ATR stop,102020.87
