n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,8.21,65.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:30,1.16207,1.16193,0.7,113.24,57.47,43.96,0.0,55.77,trail stop,100055.77
2,SELL,7.4,68.2,45.0,0.6,2026-09-11 12:05,2026-09-11 13:45,1.15953,1.15953,-0.6,6.34,51.8,38.06,0.0,-45.46,ATR stop,100010.32
3,SELL,12.13,64.9,45.0,0.5,2026-09-14 08:45,2026-09-14 09:50,1.1554,1.1545,8.3,1087.99,84.91,70.42,0.0,1003.08,sugar full,101013.4
4,SELL,9.15,70.7,45.0,0.5,2026-09-14 10:50,2026-09-14 11:50,1.15378,1.15444,-7.3,-602.67,64.05,44.52,0.0,-666.72,ATR stop,100346.68
5,BUY,10.23,69.4,46.5,0.429,2026-09-15 15:45,2026-09-15 16:45,1.1544,1.15398,-4.9,-426.58,71.61,63.42,0.0,-498.19,ATR stop,99848.49
