n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,1.81,62.8,45.0,0.5,2026-09-14 08:45,2026-09-14 10:35,1.1554,1.15401,13.2,251.38,12.67,10.16,0.0,238.71,trail stop,100238.71
2,SELL,2.62,73.2,45.0,0.5,2026-09-14 11:30,2026-09-14 12:30,1.15403,1.15409,-1.3,-16.56,18.34,12.63,0.0,-34.9,scalp scratch,100203.81
3,BUY,2.68,68.3,45.0,0.4,2026-09-15 15:55,2026-09-15 16:55,1.15469,1.15429,-4.7,-105.96,18.76,13.5,0.0,-124.72,scalp scratch,100079.09
4,SELL,2.68,68.1,47.4,0.333,2026-09-16 13:40,2026-09-16 14:40,1.15377,1.15365,0.5,32.16,18.76,13.4,0.0,13.4,scalp scratch,100092.5
5,SELL,2.68,72.7,46.5,0.429,2026-09-18 15:10,2026-09-18 16:10,1.14646,1.14635,0.4,29.88,18.76,14.34,0.0,11.12,scalp scratch,100103.61
