n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,BUY,19.44,63.8,45.0,0.5,2026-09-18 12:35,2026-09-18 17:00,1.40097,1.39954,-10.9,-1992.07,136.08,69.86,0.0,-2128.15,session flatten,97871.85
2,BUY,17.8,57.6,45.0,0.4,2026-09-21 10:25,2026-09-25 17:00,1.40206,1.41489,89.6,16143.57,124.6,61.43,-76.9,15942.07,session flatten,113813.92
