n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,11.35,64.6,45.0,0.5,2026-09-10 13:50,2026-09-10 14:55,1.16207,1.16081,11.9,1426.57,79.45,62.32,0.0,1347.12,trail stop,101347.12
2,SELL,9.29,69.4,45.0,0.5,2026-09-11 08:05,2026-09-11 08:20,1.16084,1.1614,-6.2,-514.26,65.03,49.76,0.0,-579.29,ATR stop,100767.84
3,SELL,20.0,64.3,45.0,0.6,2026-09-11 11:25,2026-09-11 14:45,1.15966,1.15878,8.2,1770.08,140.0,124.45,0.0,1630.08,trail stop,102397.91
4,SELL,20.0,69.3,45.2,0.4,2026-09-14 08:05,2026-09-14 11:25,1.15595,1.15437,15.1,3157.52,140.0,125.6,0.0,3017.52,trail stop,105415.43
5,SELL,20.0,73.8,41.8,0.5,2026-09-15 09:15,2026-09-15 09:45,1.15357,1.15409,-5.9,-1037.36,140.0,97.36,0.0,-1177.36,chop scratch,104238.08
