n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,9.15,63.5,45.0,0.5,2026-09-10 13:55,2026-09-10 15:10,0.7167,0.7175,-8.7,-733.63,64.05,40.9,0.0,-797.68,ATR stop,99202.32
2,BUY,4.4,57.2,45.0,0.4,2026-09-11 08:40,2026-09-11 09:30,0.71725,0.71678,-5.3,-204.0,30.8,20.08,0.0,-234.8,chop scratch,98967.51
3,BUY,3.54,51.5,45.0,0.333,2026-09-11 13:45,2026-09-11 14:35,0.71828,0.71747,-8.7,-284.69,24.78,16.22,0.0,-309.47,ATR stop,98658.05
4,SELL,3.72,48.4,47.8,0.5,2026-09-14 08:00,2026-09-14 09:00,0.71383,0.71338,3.8,168.82,26.04,17.54,0.0,142.78,trail stop,98800.83
5,SELL,3.93,54.3,50.8,0.286,2026-09-14 12:20,2026-09-14 13:15,0.71277,0.71174,9.6,404.14,27.51,19.33,0.0,376.63,trail stop,99177.46
6,SELL,4.08,58.5,46.0,0.375,2026-09-18 12:40,2026-09-18 15:15,0.7117,0.71128,3.5,170.48,28.56,20.26,0.0,141.92,trail stop,99319.37
