n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.16,59.5,45.0,0.5,2026-09-11 07:00,2026-09-11 07:45,154.10529,154.23741,-0.1,-13.71,1.12,0.53,0.0,-14.83,chop scratch,99985.17
2,SELL,0.16,56.6,45.0,0.4,2026-09-11 14:45,2026-09-11 16:10,153.51548,153.71322,-0.1,-20.58,1.12,0.51,0.0,-21.7,chop scratch,99963.47
3,SELL,0.16,55.6,45.0,0.333,2026-09-16 07:40,2026-09-16 09:00,154.94451,155.1231,-0.1,-18.42,1.12,0.49,0.0,-19.54,ATR stop,99943.93
4,SELL,0.16,55.1,47.8,0.286,2026-09-17 07:05,2026-09-17 08:05,155.59023,155.83363,-0.2,-24.99,1.12,0.56,0.0,-26.11,ATR stop,99917.82
